HINT_WALL 1
nfp = 3
stellarator_symmetric = true
toroidal_planes = 65
poloidal_points = 204
DATA
# phi [rad]  R [m]  Z [m]; implicit poloidal closing segment
5.07236313860851995e-01 9.53872662398791094e-01 1.97690569805521965e-01
5.07236313860851995e-01 9.66456477089174482e-01 1.81897172430945858e-01
5.07236313860851995e-01 9.79324265275754113e-01 1.66274342184747237e-01
5.07236313860851995e-01 9.92415906269806136e-01 1.50781326393843618e-01
5.07236313860851995e-01 1.00565331611475517e+00 1.35409685436459482e-01
5.07236313860851995e-01 1.01896938085893063e+00 1.20174174459465710e-01
5.07236313860851995e-01 1.03233509962505665e+00 1.05078948899326036e-01
5.07236313860851995e-01 1.04576595746447798e+00 9.00853316658458553e-02
5.07236313860851995e-01 1.05929898931312794e+00 7.51121405436454698e-02
5.07236313860851995e-01 1.07294965357292726e+00 6.00785209816715460e-02
5.07236313860851995e-01 1.08667243942728842e+00 4.49658072330723080e-02
5.07236313860851995e-01 1.10035111524340845e+00 2.98544907887646309e-02
5.07236313860851995e-01 1.11383040715611381e+00 1.49029588264442577e-02
5.07236313860851995e-01 1.12697740952777337e+00 2.72016257125744557e-04
5.07236313860851995e-01 1.13974194246614724e+00 -1.39618888174771333e-02
5.07236313860851995e-01 1.15218291521081917e+00 -2.78498396662552640e-02
5.07236313860851995e-01 1.16444528292709792e+00 -4.15406231268826628e-02
5.07236313860851995e-01 1.17669959525460732e+00 -5.51953463131243313e-02
5.07236313860851995e-01 1.18907664967313975e+00 -6.89001915013455341e-02
5.07236313860851995e-01 1.20163043837026495e+00 -8.26316007106002032e-02
5.07236313860851995e-01 1.21434314562026424e+00 -9.62929838445614056e-02
5.07236313860851995e-01 1.22715934667651694e+00 -1.09795748231548876e-01
5.07236313860851995e-01 1.24002034486397661e+00 -1.23131629300379228e-01
5.07236313860851995e-01 1.25287399979496739e+00 -1.36393939913214302e-01
5.07236313860851995e-01 1.26565636954300564e+00 -1.49742329954254350e-01
5.07236313860851995e-01 1.27826364413346250e+00 -1.63341450343231470e-01
5.07236313860851995e-01 1.29054049766501944e+00 -1.77314382146248478e-01
5.07236313860851995e-01 1.30229921181231467e+00 -1.91732969512488943e-01
5.07236313860851995e-01 1.31336181007075781e+00 -2.06636690330510020e-01
5.07236313860851995e-01 1.32360119380086627e+00 -2.22053310339345195e-01
5.07236313860851995e-01 1.33295832463637698e+00 -2.38000290960394878e-01
5.07236313860851995e-01 1.34142938828939928e+00 -2.54467939108235897e-01
5.07236313860851995e-01 1.34903674420477659e+00 -2.71403838282045229e-01
5.07236313860851995e-01 1.35580589700537013e+00 -2.88718008803311832e-01
5.07236313860851995e-01 1.36176242704266026e+00 -3.06310675560957035e-01
5.07236313860851995e-01 1.36694517751546951e+00 -3.24105005816486491e-01
5.07236313860851995e-01 1.37141902952835504e+00 -3.42062230448634264e-01
5.07236313860851995e-01 1.37527208014379321e+00 -3.60170129611447398e-01
5.07236313860851995e-01 1.37859618101582448e+00 -3.78416531614269913e-01
5.07236313860851995e-01 1.38146494963315436e+00 -3.96770257412616068e-01
5.07236313860851995e-01 1.38392728298798939e+00 -4.15184335458216980e-01
5.07236313860851995e-01 1.38602378169765506e+00 -4.33617037306222919e-01
5.07236313860851995e-01 1.38781644753216793e+00 -4.52051443043831103e-01
5.07236313860851995e-01 1.38941167230599216e+00 -4.70495906470974445e-01
5.07236313860851995e-01 1.39096080207983719e+00 -4.88964152466221713e-01
5.07236313860851995e-01 1.39263808015183166e+00 -5.07450872372259276e-01
5.07236313860851995e-01 1.39461068502942442e+00 -5.25922254272216727e-01
5.07236313860851995e-01 1.39701885883014243e+00 -5.44328087437112806e-01
5.07236313860851995e-01 1.39997412041756286e+00 -5.62623880510226826e-01
5.07236313860851995e-01 1.40356906309762897e+00 -5.80783287292521266e-01
5.07236313860851995e-01 1.40788524067656273e+00 -5.98789900511407569e-01
5.07236313860851995e-01 1.41299157846684631e+00 -6.16615473196840291e-01
5.07236313860851995e-01 1.41893896651071061e+00 -6.34202978199007394e-01
5.07236313860851995e-01 1.42576494667641263e+00 -6.51467096081313479e-01
5.07236313860851995e-01 1.43351689291822759e+00 -6.68306092336491187e-01
5.07236313860851995e-01 1.44228522001394688e+00 -6.84604072796891172e-01
5.07236313860851995e-01 1.45222267988266229e+00 -7.00206448714604246e-01
5.07236313860851995e-01 1.46352547092050789e+00 -7.14874534149651741e-01
5.07236313860851995e-01 1.47637056935788080e+00 -7.28251048900395936e-01
5.07236313860851995e-01 1.49083125447420151e+00 -7.39875174569041949e-01
5.07236313860851995e-01 1.50681124689786206e+00 -7.49263824295934078e-01
5.07236313860851995e-01 1.52403371266248855e+00 -7.56036128416320952e-01
5.07236313860851995e-01 1.54209534653660696e+00 -7.60026650136205073e-01
5.07236313860851995e-01 1.56056287689779349e+00 -7.61332011524508467e-01
5.07236313860851995e-01 1.57906918556691278e+00 -7.60268099963737898e-01
5.07236313860851995e-01 1.59737009361951676e+00 -7.57261116542917168e-01
5.07236313860851995e-01 1.61534680354209703e+00 -7.52726737618286679e-01
5.07236313860851995e-01 1.63296728896109244e+00 -7.46989630842796903e-01
5.07236313860851995e-01 1.65023597616927420e+00 -7.40264927497701786e-01
5.07236313860851995e-01 1.66715790991920354e+00 -7.32686362476281827e-01
5.07236313860851995e-01 1.68372706308124509e+00 -7.24346298992754933e-01
5.07236313860851995e-01 1.69993149774811325e+00 -7.15319520569383194e-01
5.07236313860851995e-01 1.71576122795586539e+00 -7.05665256606946567e-01
5.07236313860851995e-01 1.73120945327382292e+00 -6.95421046015362365e-01
5.07236313860851995e-01 1.74626765256713656e+00 -6.84604571036907750e-01
5.07236313860851995e-01 1.76092123548827373e+00 -6.73227363151944536e-01
5.07236313860851995e-01 1.77515110018024092e+00 -6.61310479721495592e-01
5.07236313860851995e-01 1.78894029812311950e+00 -6.48889327717116826e-01
5.07236313860851995e-01 1.80228017177482314e+00 -6.36004367281131744e-01
5.07236313860851995e-01 1.81517086487617041e+00 -6.22686965218866795e-01
5.07236313860851995e-01 1.82761602299843862e+00 -6.08953636475574100e-01
5.07236313860851995e-01 1.83961623290793774e+00 -5.94813884173805651e-01
5.07236313860851995e-01 1.85116633544493459e+00 -5.80284207098461957e-01
5.07236313860851995e-01 1.86225807226942419e+00 -5.65395003692741649e-01
5.07236313860851995e-01 1.87288504678657319e+00 -5.50183379173759923e-01
5.07236313860851995e-01 1.88304550599983878e+00 -5.34677774613556700e-01
5.07236313860851995e-01 1.89274092478962119e+00 -5.18888363023389809e-01
5.07236313860851995e-01 1.90197231862535143e+00 -5.02812836313802691e-01
5.07236313860851995e-01 1.91073810515108100e+00 -4.86453848208901807e-01
5.07236313860851995e-01 1.91903570338178464e+00 -4.69833494819497044e-01
5.07236313860851995e-01 1.92686558998867596e+00 -4.52991686118707937e-01
5.07236313860851995e-01 1.93423439952959497e+00 -4.35968556956205400e-01
5.07236313860851995e-01 1.94115464966196161e+00 -4.18785184812630051e-01
5.07236313860851995e-01 1.94764169719474944e+00 -4.01439419836361722e-01
5.07236313860851995e-01 1.95371072873420104e+00 -3.83921544519970903e-01
5.07236313860851995e-01 1.95937600376045373e+00 -3.66237315528922747e-01
5.07236313860851995e-01 1.96465191583370724e+00 -3.48418364457676211e-01
5.07236313860851995e-01 1.96955340013125957e+00 -3.30509350794789158e-01
5.07236313860851995e-01 1.97409388940193642e+00 -3.12540864704819177e-01
5.07236313860851995e-01 1.97828186185272936e+00 -2.94510648875316861e-01
5.07236313860851995e-01 1.98211922150273101e+00 -2.76390842970942130e-01
5.07236313860851995e-01 1.98560380621895427e+00 -2.58158058824628889e-01
5.07236313860851995e-01 1.98873456530388193e+00 -2.39822638662222032e-01
5.07236313860851995e-01 1.99151463047836130e+00 -2.21431187702713028e-01
5.07236313860851995e-01 1.99394808033809201e+00 -2.03036453238616965e-01
5.07236313860851995e-01 1.99603106123696450e+00 -1.84656375195674072e-01
5.07236313860851995e-01 1.99774348208870123e+00 -1.66256937641161895e-01
5.07236313860851995e-01 1.99904875968076556e+00 -1.47778465143504206e-01
5.07236313860851995e-01 1.99990394003168204e+00 -1.29191005802870990e-01
5.07236313860851995e-01 2.00027410903518810e+00 -1.10536981228305894e-01
5.07236313860851995e-01 2.00013991961033932e+00 -9.19217651011084713e-02
5.07236313860851995e-01 1.99949028278819463e+00 -7.34474909228209766e-02
5.07236313860851995e-01 1.99830274332880120e+00 -5.51292399825683913e-02
5.07236313860851995e-01 1.99652465373355104e+00 -3.68531465566180327e-02
5.07236313860851995e-01 1.99407065029319508e+00 -1.84147356554134299e-02
5.23598775598298816e-01 1.97829466435556656e+00 3.75807093320990992e-04
5.23598775598298816e-01 1.97416623617476072e+00 1.92799632459960124e-02
5.23598775598298816e-01 1.96921098022287433e+00 3.84985322628342910e-02
5.23598775598298816e-01 1.96346645223307048e+00 5.77856121232203368e-02
5.23598775598298816e-01 1.95700450329831988e+00 7.68783733229746469e-02
5.23598775598298816e-01 1.94989609266094099e+00 9.56077006351562647e-02
5.23598775598298816e-01 1.94218291787983710e+00 1.13943037757570934e-01
5.23598775598298816e-01 1.93387081838427299e+00 1.31953288807401398e-01
5.23598775598298816e-01 1.92494530125805730e+00 1.49719534741385746e-01
5.23598775598298816e-01 1.91539575107728099e+00 1.67261318264393194e-01
5.23598775598298816e-01 1.90523111854197125e+00 1.84521013133463280e-01
5.23598775598298816e-01 1.89447803598438402e+00 2.01405831840302446e-01
5.23598775598298816e-01 1.88316588979558586e+00 2.17847958668847652e-01
5.23598775598298816e-01 1.87131245000800339e+00 2.33836810838868869e-01
5.23598775598298816e-01 1.85892208020534744e+00 2.49404664379258983e-01
5.23598775598298816e-01 1.84599821175337997e+00 2.64584487914813093e-01
5.23598775598298816e-01 1.83256077347775204e+00 2.79377908877084136e-01
5.23598775598298816e-01 1.81865569738803834e+00 2.93759146728479859e-01
5.23598775598298816e-01 1.80434960796342470e+00 3.07709377485849145e-01
5.23598775598298816e-01 1.78971334169258656e+00 3.21251091548614864e-01
5.23598775598298816e-01 1.77480505713599079e+00 3.34452653890280893e-01
5.23598775598298816e-01 1.75966256162437329e+00 3.47397638904522688e-01
5.23598775598298816e-01 1.74430679345730955e+00 3.60141420260946754e-01
5.23598775598298816e-01 1.72875057181927128e+00 3.72687003495136504e-01
5.23598775598298816e-01 1.71300461773183454e+00 3.84996578547595669e-01
5.23598775598298816e-01 1.69707728633764776e+00 3.97027849432389057e-01
5.23598775598298816e-01 1.68097100550368483e+00 4.08766579416460718e-01
5.23598775598298816e-01 1.66468136236659459e+00 4.20231997439072469e-01
5.23598775598298816e-01 1.64820186213153308e+00 4.31454377286188295e-01
5.23598775598298816e-01 1.63153150446993100e+00 4.42445579106173770e-01
5.23598775598298816e-01 1.61467888847651109e+00 4.53186976479131254e-01
5.23598775598298816e-01 1.59765879381063747e+00 4.63643292883044456e-01
5.23598775598298816e-01 1.58048336013905599e+00 4.73789279967809285e-01
5.23598775598298816e-01 1.56315484071713917e+00 4.83626491435561967e-01
5.23598775598298816e-01 1.54566610389444126e+00 4.93176777873554517e-01
5.23598775598298816e-01 1.52800893728331966e+00 5.02458972133665194e-01
5.23598775598298816e-01 1.51018367174485513e+00 5.11468855618523288e-01
5.23598775598298816e-01 1.49220217637023045e+00 5.20178945554623184e-01
5.23598775598298816e-01 1.47408136426560277e+00 5.28557450801056761e-01
5.23598775598298816e-01 1.45583206234468454e+00 5.36589578261054245e-01
5.23598775598298816e-01 1.43745215294401918e+00 5.44282684579761589e-01
5.23598775598298816e-01 1.41892978240900014e+00 5.51650718182752908e-01
5.23598775598298816e-01 1.40025443484695433e+00 5.58691112909227017e-01
5.23598775598298816e-01 1.38142719651883783e+00 5.65373900140652919e-01
5.23598775598298816e-01 1.36246198260261253e+00 5.71652810840025505e-01
5.23598775598298816e-01 1.34337674634911819e+00 5.77489939058921764e-01
5.23598775598298816e-01 1.32418199007720139e+00 5.82874363992530675e-01
5.23598775598298816e-01 1.30487638912949944e+00 5.87820323138971590e-01
5.23598775598298816e-01 1.28545368993596321e+00 5.92347735383290552e-01
5.23598775598298816e-01 1.26591558659024805e+00 5.96462620872240112e-01
5.23598775598298816e-01 1.24627975014717296e+00 6.00154748664884830e-01
5.23598775598298816e-01 1.22657546628852931e+00 6.03414669773383872e-01
5.23598775598298816e-01 1.20682924348916787e+00 6.06254865472547810e-01
5.23598775598298816e-01 1.18705141737932762e+00 6.08714957661482980e-01
5.23598775598298816e-01 1.16723482828523051e+00 6.10843296318499540e-01
5.23598775598298816e-01 1.14736738950343220e+00 6.12666729855615544e-01
5.23598775598298816e-01 1.12744885192461641e+00 6.14170452351320839e-01
5.23598775598298816e-01 1.10749787553730350e+00 6.15301352299167492e-01
5.23598775598298816e-01 1.08754297718116910e+00 6.15987704374730494e-01
5.23598775598298816e-01 1.06760503304158849e+00 6.16152777923318240e-01
5.23598775598298816e-01 1.04768859936644043e+00 6.15704161144986495e-01
5.23598775598298816e-01 1.02779554084920299e+00 6.14502799268578315e-01
5.23598775598298816e-01 1.00795831380134326e+00 6.12338588630438774e-01
5.23598775598298816e-01 9.88272954562147476e-01 6.08942862311853683e-01
5.23598775598298816e-01 9.68907143320828723e-01 6.04046057605314712e-01
5.23598775598298816e-01 9.50072482480831315e-01 5.97455417465097227e-01
5.23598775598298816e-01 9.31974755344678107e-01 5.89107811813160631e-01
5.23598775598298816e-01 9.14774545264511851e-01 5.79063741140995680e-01
5.23598775598298816e-01 8.98588538576185369e-01 5.67445355850843436e-01
5.23598775598298816e-01 8.83537589624258768e-01 5.54359064186356387e-01
5.23598775598298816e-01 8.69815203882770449e-01 5.39854803243767112e-01
5.23598775598298816e-01 8.57730620351313311e-01 5.23949854989353980e-01
5.23598775598298816e-01 8.47688496151545290e-01 5.06701091709176765e-01
5.23598775598298816e-01 8.40099880364359008e-01 4.88276007815931501e-01
5.23598775598298816e-01 8.35258287204737604e-01 4.68972862831269210e-01
5.23598775598298816e-01 8.33237094064461226e-01 4.49173138952202788e-01
5.23598775598298816e-01 8.33856715738949261e-01 4.29252020368262655e-01
5.23598775598298816e-01 8.36736406054373383e-01 4.09495955743759743e-01
5.23598775598298816e-01 8.41405252201723131e-01 3.90066781734637436e-01
5.23598775598298816e-01 8.47421944703511953e-01 3.71019218695727904e-01
5.23598775598298816e-01 8.54455163655765904e-01 3.52347385901058185e-01
5.23598775598298816e-01 8.62301859826779982e-01 3.34026750914582560e-01
5.23598775598298816e-01 8.70853218603036883e-01 3.16032690782081405e-01
5.23598775598298816e-01 8.80039934748303887e-01 2.98340057007340453e-01
5.23598775598298816e-01 8.89790191571296574e-01 2.80920606188736155e-01
5.23598775598298816e-01 9.00018185693647443e-01 2.63749373187491198e-01
5.23598775598298816e-01 9.10639574110149841e-01 2.46815762077321144e-01
5.23598775598298816e-01 9.21595306645381251e-01 2.30126225986658356e-01
5.23598775598298816e-01 9.32863725398076049e-01 2.13691579761467881e-01
5.23598775598298816e-01 9.44451184252810605e-01 1.97507251645014897e-01
5.23598775598298816e-01 9.56366350424121103e-01 1.81544137396044442e-01
5.23598775598298816e-01 9.68593999194103494e-01 1.65760882881102772e-01
5.23598775598298816e-01 9.81084816167897444e-01 1.50129669063753496e-01
5.23598775598298816e-01 9.93768363100749008e-01 1.34653002013122303e-01
5.23598775598298816e-01 1.00658218763379925e+00 1.19352987770057026e-01
5.23598775598298816e-01 1.01949908227372465e+00 1.04236584835988882e-01
5.23598775598298816e-01 1.03253351665516591e+00 8.92636569867064633e-02
5.23598775598298816e-01 1.04571901642561538e+00 7.43489465673806138e-02
5.23598775598298816e-01 1.05906573022988937e+00 5.94073370245152485e-02
5.23598775598298816e-01 1.07252177137551996e+00 4.44178046414358194e-02
5.23598775598298816e-01 1.08596372802505314e+00 2.94610079341861147e-02
5.23598775598298816e-01 1.09922803370082600e+00 1.46967034096963274e-02
5.23598775598298816e-01 1.11217209831445829e+00 2.85566804658151101e-04
5.23598775598298816e-01 1.12473528531510492e+00 -1.37002445982882387e-02
5.23598775598298816e-01 1.13696708979754502e+00 -2.73213373585027737e-02
5.23598775598298816e-01 1.14900634411332292e+00 -4.07398662532522798e-02
5.23598775598298816e-01 1.16102210613564871e+00 -5.41305581423530829e-02
5.23598775598298816e-01 1.17314801921081635e+00 -6.75888237995192348e-02
5.23598775598298816e-01 1.18544414571088441e+00 -8.10916378006820981e-02
5.23598775598298816e-01 1.19790202424225845e+00 -9.45313024068177438e-02
5.23598775598298816e-01 1.21048160694398743e+00 -1.07795436525410418e-01
5.23598775598298816e-01 1.22315023012361812e+00 -1.20840572834686230e-01
5.23598775598298816e-01 1.23589556783637389e+00 -1.33717542378651105e-01
5.23598775598298816e-01 1.24870472819956535e+00 -1.46543688789242288e-01
5.23598775598298816e-01 1.26152613647285072e+00 -1.59451777026425323e-01
5.23598775598298816e-01 1.27424297151241572e+00 -1.72554132249166436e-01
5.23598775598298816e-01 1.28667896649470048e+00 -1.85940193433939110e-01
5.23598775598298816e-01 1.29863562228908558e+00 -1.99695117026720159e-01
5.23598775598298816e-01 1.30993978278554435e+00 -2.13911018815263226e-01
5.23598775598298816e-01 1.32047564275432028e+00 -2.28672209472695842e-01
5.23598775598298816e-01 1.33018783989312528e+00 -2.44021445943635229e-01
5.23598775598298816e-01 1.33906223092864618e+00 -2.59933692470099453e-01
5.23598775598298816e-01 1.34710369940042196e+00 -2.76321010550209689e-01
5.23598775598298816e-01 1.35432759129103730e+00 -2.93069421577469458e-01
5.23598775598298816e-01 1.36076677422438719e+00 -3.10084404945051129e-01
5.23598775598298816e-01 1.36648207568239344e+00 -3.27315444303499625e-01
5.23598775598298816e-01 1.37156111708536765e+00 -3.44746445282216651e-01
5.23598775598298816e-01 1.37610095506313823e+00 -3.62364610652272989e-01
5.23598775598298816e-01 1.38018467662401245e+00 -3.80135119950255784e-01
5.23598775598298816e-01 1.38386907123841807e+00 -3.98001647960839589e-01
5.23598775598298816e-01 1.38719383538166929e+00 -4.15910122044279407e-01
5.23598775598298816e-01 1.39020734664663936e+00 -4.33833864346641729e-01
5.23598775598298816e-01 1.39299168998857481e+00 -4.51777759440050330e-01
5.23598775598298816e-01 1.39566985458835924e+00 -4.69757101572638336e-01
5.23598775598298816e-01 1.39839069073216904e+00 -4.87768034374645276e-01
5.23598775598298816e-01 1.40130263319433301e+00 -5.05773392700046287e-01
5.23598775598298816e-01 1.40453369500561376e+00 -5.23714773720333593e-01
5.23598775598298816e-01 1.40818825194310926e+00 -5.41539776623622182e-01
5.23598775598298816e-01 1.41235674550050283e+00 -5.59220874999171280e-01
5.23598775598298816e-01 1.41712451972263631e+00 -5.76749782503777730e-01
5.23598775598298816e-01 1.42256881151758408e+00 -5.94112237771242557e-01
5.23598775598298816e-01 1.42874626576202357e+00 -6.11264917222651305e-01
5.23598775598298816e-01 1.43568602124476685e+00 -6.28133810694199823e-01
5.23598775598298816e-01 1.44340378058712138e+00 -6.44632822494615176e-01
5.23598775598298816e-01 1.45193775092373079e+00 -6.60679477188165443e-01
5.23598775598298816e-01 1.46138730777525594e+00 -6.76181088627304860e-01
5.23598775598298816e-01 1.47192486869900963e+00 -6.90985795156656479e-01
5.23598775598298816e-01 1.48376068196739408e+00 -7.04824840000680575e-01
5.23598775598298816e-01 1.49706580458557625e+00 -7.17291041442371768e-01
5.23598775598298816e-01 1.51188529500856750e+00 -7.27886692125837009e-01
5.23598775598298816e-01 1.52808425413419124e+00 -7.36136302794874964e-01
5.23598775598298816e-01 1.54535597269080194e+00 -7.41719172097890733e-01
5.23598775598298816e-01 1.56329116325234851e+00 -7.44560547687983854e-01
5.23598775598298816e-01 1.58147759128729803e+00 -7.44839487184780102e-01
5.23598775598298816e-01 1.59958710939066129e+00 -7.42914417555897044e-01
5.23598775598298816e-01 1.61741778529581071e+00 -7.39207049677864658e-01
5.23598775598298816e-01 1.63488435518089292e+00 -7.34098663798482320e-01
5.23598775598298816e-01 1.65197486789440595e+00 -7.27875368318343874e-01
5.23598775598298816e-01 1.66870204204488726e+00 -7.20725940007721722e-01
5.23598775598298816e-01 1.68507158300217053e+00 -7.12769733042068587e-01
5.23598775598298816e-01 1.70107380231834027e+00 -7.04086732852200803e-01
5.23598775598298816e-01 1.71669064710483754e+00 -6.94734587078964960e-01
5.23598775598298816e-01 1.73190530749697214e+00 -6.84754348614907471e-01
5.23598775598298816e-01 1.74670598682223455e+00 -6.74174505900414833e-01
5.23598775598298816e-01 1.76108343464815542e+00 -6.63018790919627010e-01
5.23598775598298816e-01 1.77502703866330180e+00 -6.51314685737069854e-01
5.23598775598298816e-01 1.78852398562049619e+00 -6.39096049895229612e-01
5.23598775598298816e-01 1.80156215710905698e+00 -6.26397921199320473e-01
5.23598775598298816e-01 1.81413397322593517e+00 -6.13249011567776003e-01
5.23598775598298816e-01 1.82623793604784357e+00 -5.99669850089779577e-01
5.23598775598298816e-01 1.83787682747784875e+00 -5.85679125244611520e-01
5.23598775598298816e-01 1.84905410190781638e+00 -5.71302461510676429e-01
5.23598775598298816e-01 1.85977096049748347e+00 -5.56574635348128899e-01
5.23598775598298816e-01 1.87002561259892608e+00 -5.41531645345155299e-01
5.23598775598298816e-01 1.87981453772163309e+00 -5.26198627164116917e-01
5.23598775598298816e-01 1.88913453390201780e+00 -5.10584577014472130e-01
5.23598775598298816e-01 1.89798440542632951e+00 -4.94690033830736675e-01
5.23598775598298816e-01 1.90636577633763693e+00 -4.78522720020705561e-01
5.23598775598298816e-01 1.91428302896660485e+00 -4.62108249185271436e-01
5.23598775598298816e-01 1.92174258317509628e+00 -4.45485900115582367e-01
5.23598775598298816e-01 1.92875191077240782e+00 -4.28691626547219984e-01
5.23598775598298816e-01 1.93531893945421007e+00 -4.11741970341225172e-01
5.23598775598298816e-01 1.94145250898925825e+00 -3.94633094863327316e-01
5.23598775598298816e-01 1.94716389013281233e+00 -3.77357210302916357e-01
5.23598775598298816e-01 1.95246825329403806e+00 -3.59923534955140234e-01
5.23598775598298816e-01 1.95738432284595865e+00 -3.42365600783360979e-01
5.23598775598298816e-01 1.96193122859776814e+00 -3.24726814426606891e-01
5.23598775598298816e-01 1.96612365731209882e+00 -3.07034462627386373e-01
5.23598775598298816e-01 1.96996831739782219e+00 -2.89283714913681655e-01
5.23598775598298816e-01 1.97346458831124005e+00 -2.71446994395902474e-01
5.23598775598298816e-01 1.97660949113339734e+00 -2.53503776753726151e-01
5.23598775598298816e-01 1.97940348447771797e+00 -2.35467394760068949e-01
5.23598775598298816e-01 1.98185204057423814e+00 -2.17384938431385649e-01
5.23598775598298816e-01 1.98396038330878488e+00 -1.99306495800754269e-01
5.23598775598298816e-01 1.98572403448676926e+00 -1.81246175786974911e-01
5.23598775598298816e-01 1.98712205664019259e+00 -1.63168086503764020e-01
5.23598775598298816e-01 1.98811926462665656e+00 -1.45014471461087618e-01
5.23598775598298816e-01 1.98867766198524443e+00 -1.26760068602948195e-01
5.23598775598298816e-01 1.98876979432583534e+00 -1.08451368713987098e-01
5.23598775598298816e-01 1.98838348418427002e+00 -9.01936751657630154e-02
5.23598775598298816e-01 1.98751199756625430e+00 -7.20836500187249651e-02
5.23598775598298816e-01 1.98613396289762290e+00 -5.41273499058338020e-02
5.23598775598298816e-01 1.98419637450742981e+00 -3.62020661494745002e-02
5.23598775598298816e-01 1.98161469859739903e+00 -1.80979161224898884e-02
5.39961237335745636e-01 1.96628489560855968e+00 3.74353327156995842e-04
5.39961237335745636e-01 1.96209695498802961e+00 1.90279512036363729e-02
5.39961237335745636e-01 1.95711864619860454e+00 3.80002176403519062e-02
5.39961237335745636e-01 1.95139249664401460e+00 5.70407223682592376e-02
5.39961237335745636e-01 1.94499067903506040e+00 7.58890613548038051e-02
5.39961237335745636e-01 1.93797881862840282e+00 9.43823271203394487e-02
5.39961237335745636e-01 1.93038951911841927e+00 1.12494812678653411e-01
5.39961237335745636e-01 1.92221887481545362e+00 1.30295419153640346e-01
5.39961237335745636e-01 1.91344424320523077e+00 1.47860532047851767e-01
5.39961237335745636e-01 1.90404891949792421e+00 1.65203368889648039e-01
5.39961237335745636e-01 1.89403713654537587e+00 1.82261709171310460e-01
5.39961237335745636e-01 1.88343163212429876e+00 1.98941194487832346e-01
5.39961237335745636e-01 1.87225901651045712e+00 2.15174215271289770e-01
5.39961237335745636e-01 1.86053612343891706e+00 2.30949887566241768e-01
5.39961237335745636e-01 1.84826839433818213e+00 2.46298445895921203e-01
5.39961237335745636e-01 1.83546149329249131e+00 2.61249909022518267e-01
5.39961237335745636e-01 1.82213737305210621e+00 2.75804199853128096e-01
5.39961237335745636e-01 1.80834299280802036e+00 2.89936767893346714e-01
5.39961237335745636e-01 1.79414540873501527e+00 3.03632793416800550e-01
5.39961237335745636e-01 1.77961640996664250e+00 3.16919579822999620e-01
5.39961237335745636e-01 1.76481627478087533e+00 3.29868701411810183e-01
5.39961237335745636e-01 1.74978545177761169e+00 3.42564079724662296e-01
5.39961237335745636e-01 1.73454647052158228e+00 3.55059162608557133e-01
5.39961237335745636e-01 1.71911154018940771e+00 3.67354595505292647e-01
5.39961237335745636e-01 1.70348903485018544e+00 3.79411541432200128e-01
5.39961237335745636e-01 1.68768523234454970e+00 3.91188657343993329e-01
5.39961237335745636e-01 1.67170285262090612e+00 4.02674034673146886e-01
5.39961237335745636e-01 1.65554060061776132e+00 4.13889431875680724e-01
5.39961237335745636e-01 1.63919616006130608e+00 4.24866954682426579e-01
5.39961237335745636e-01 1.62267096255548537e+00 4.35619364432737965e-01
5.39961237335745636e-01 1.60597256091157337e+00 4.46128245956071146e-01
5.39961237335745636e-01 1.58911196142252087e+00 4.56358134205303467e-01
5.39961237335745636e-01 1.57209756261426525e+00 4.66283314142208583e-01
5.39961237335745636e-01 1.55493061207300620e+00 4.75904671013781144e-01
5.39961237335745636e-01 1.53760628459545101e+00 4.85243442583389695e-01
5.39961237335745636e-01 1.52012000119510882e+00 4.94318340443082094e-01
5.39961237335745636e-01 1.50247408218257927e+00 5.03125820739834029e-01
5.39961237335745636e-01 1.48467914611893481e+00 5.11639693228950976e-01
5.39961237335745636e-01 1.46674866359699707e+00 5.19829395504791791e-01
5.39961237335745636e-01 1.44869067274406671e+00 5.27680547455677607e-01
5.39961237335745636e-01 1.43050327165883684e+00 5.35199893690603723e-01
5.39961237335745636e-01 1.41217778890803891e+00 5.42400398576693976e-01
5.39961237335745636e-01 1.39370747366413861e+00 5.49279391782489523e-01
5.39961237335745636e-01 1.37509498769782290e+00 5.55808830250936303e-01
5.39961237335745636e-01 1.35635275198293948e+00 5.61946794161165553e-01
5.39961237335745636e-01 1.33749589685168591e+00 5.67661636580680584e-01
5.39961237335745636e-01 1.31853368440554375e+00 5.72949611401025849e-01
5.39961237335745636e-01 1.29946674546085195e+00 5.77832227997747583e-01
5.39961237335745636e-01 1.28029283552139783e+00 5.82336515732033266e-01
5.39961237335745636e-01 1.26101661162692680e+00 5.86475590951064052e-01
5.39961237335745636e-01 1.24165506212159293e+00 5.90246317710017454e-01
5.39961237335745636e-01 1.22223317525090680e+00 5.93645729197306071e-01
5.39961237335745636e-01 1.20277223545848777e+00 5.96690880578503724e-01
5.39961237335745636e-01 1.18327961072960552e+00 5.99422519247469143e-01
5.39961237335745636e-01 1.16374848587335644e+00 6.01885568040422148e-01
5.39961237335745636e-01 1.14416844532572548e+00 6.04098780141058556e-01
5.39961237335745636e-01 1.12453882241445102e+00 6.06035640976390066e-01
5.39961237335745636e-01 1.10487379564450139e+00 6.07629718158592791e-01
5.39961237335745636e-01 1.08519455436573931e+00 6.08796772691908128e-01
5.39961237335745636e-01 1.06551530975267084e+00 6.09450498774263938e-01
5.39961237335745636e-01 1.04583749812390292e+00 6.09492949544748863e-01
